# Segments csv adapted from original eval_segments provided by audioset
# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
6BPC0BqoY9o, 30.000, 40.000, "/m/014zdl,/m/09x0r"
4rqB5oTAjPs, 30.000, 40.000, "/m/032s66,/m/0_1c"
YqVMoCN_My8, 4.000, 14.000, "/m/014zdl"
3MoF8myFs8Y, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
7ZWi1swZy3c, 16.000, 26.000, "/m/03m9d0z,/t/dd00092"
XES8_f-zuL0, 80.000, 90.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
IVxtZg677xI, 18.000, 28.000, "/m/014zdl,/m/07pxg6y,/m/09x0r"
Gh5k5ftkY7M, 5.000, 15.000, "/m/014zdl"
F_OQaIzMfzs, 40.000, 50.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
5sua5l4L19Y, 150.000, 160.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
SmjX89xZHq8, 140.000, 150.000, "/m/032s66"
JvlAHVWRHqk, 26.000, 36.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
CE0IWuqykCY, 220.000, 230.000, "/m/032s66,/m/04zjc"
NFufyPT26Lg, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
2sdRiS7rMI0, 80.000, 90.000, "/m/032s66"
jnsizpdA47w, 0.000, 10.000, "/m/0ngt1"
EKF7OjlpNqg, 30.000, 40.000, "/m/06mb1,/m/0ngt1,/t/dd00038"
CgYoo64aGnk, 30.000, 40.000, "/m/06mb1,/t/dd00038"
SKRs_pJbIUE, 30.000, 40.000, "/m/05kq4"
Aq8xcaUVRrU, 30.000, 40.000, "/m/06mb1"
1wwPc-sU48w, 340.000, 350.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
LzwYHvWECjQ, 10.000, 20.000, "/m/05kq4"
CFrit4G80Ik, 27.000, 37.000, "/m/06mb1,/t/dd00038"
Utw9GAyQUd0, 30.000, 40.000, "/m/06mb1"
3q69KvUZGYc, 30.000, 40.000, "/m/032s66"
4K4nxEzFLYc, 30.000, 40.000, "/m/032s66,/m/073cg4"
PBvvtYv5Tyk, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0c1dj,/m/0jb2l,/m/0ngt1"
Q_-FjojnpoY, 390.000, 400.000, "/m/032s66"
9_aMPLU2FeU, 0.000, 10.000, "/m/032s66"
DaBV3v006_w, 0.000, 6.000, "/m/014zdl,/m/09x0r"
0crRMjiELxc, 0.000, 7.000, "/m/014zdl"
tFveLWOb8xA, 130.000, 140.000, "/m/02_41"
1tbIMIqTS00, 0.000, 10.000, "/m/03m9d0z"
DgtsgMdAgTw, 80.000, 90.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
8yUsw3NZyuQ, 170.000, 180.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
RFmrVBz7B4o, 360.000, 370.000, "/m/032s66,/m/04zjc"
1CWyZeiYUew, 30.000, 40.000, "/m/06mb1,/t/dd00038"
5ebn3mUsFjo, 380.000, 390.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
h8gPaOfvf9M, 10.000, 20.000, "/m/014zdl,/m/02_41,/m/07qqyl4"
HwRv6ZaU3ow, 30.000, 40.000, "/m/02_41,/m/03m9d0z"
6g0oW4IVOzc, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
O1J80m3rMF8, 30.000, 40.000, "/m/014zdl,/m/07qsvvw"
Nek57Uq--bw, 20.000, 30.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
6k81BJgTPzk, 28.000, 38.000, "/m/03m9d0z,/t/dd00092"
Ov1YRYFC72Q, 550.000, 560.000, "/m/032s66,/m/09x0r"
3Oc4Vfu6tqQ, 0.000, 10.000, "/m/05kq4"
KMpJCtNxPW0, 40.000, 50.000, "/m/019jd,/m/02rlv9,/m/05kq4,/m/07yv9,/t/dd00129"
Vx44QGMkps8, 30.000, 40.000, "/m/0ngt1"
oD1-G6gNZnM, 410.000, 420.000, "/m/02_41,/m/09x0r,/m/0g6b5"
cj-TZ2VuKtk, 200.000, 210.000, "/m/014zdl,/m/09x0r,/t/dd00128"
AL-k1aahvLg, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
OO6ADImGSPY, 30.000, 40.000, "/m/032s66"
EF240MOcu1w, 60.000, 70.000, "/m/034srq,/m/05kq4"
EqT8Rqb8ytI, 110.000, 120.000, "/m/03m9d0z,/t/dd00092"
OP9J3Oiq_30, 20.000, 30.000, "/m/034srq,/m/05kq4"
YFc3YvlZ_Eg, 140.000, 150.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
0dCIoH6ypJk, 20.000, 30.000, "/m/03m9d0z,/t/dd00092"
ALHOxHxV8Vs, 3.000, 13.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
6rtzQd24sbo, 3.000, 13.000, "/m/034srq,/m/05kq4"
9SvXkH78apA, 490.000, 500.000, "/m/06mb1,/t/dd00038"
iqBB0MK6Mi4, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
6kTDispTOQA, 15.000, 25.000, "/m/014zdl,/m/09x0r"
cfppO06P3P0, 30.000, 40.000, "/m/014zdl,/m/09x0r"
284W5cxWL2Q, 140.000, 150.000, "/m/032s66"
33YXZrpb3yw, 30.000, 40.000, "/m/032s66,/m/0_1c"
LNsc7RRTtDU, 0.000, 10.000, "/m/034srq,/m/05kq4"
FTBzkogCYuM, 0.000, 10.000, "/m/032s66"
77AA1PY8nII, 0.000, 8.000, "/m/014zdl"
UZVAFNNMOcU, 40.000, 50.000, "/m/0ngt1"
IE6C2yWvf-U, 10.000, 20.000, "/m/06mb1,/t/dd00038"
fcV_WkILTS8, 30.000, 40.000, "/m/014zdl,/m/07pxg6y,/m/09x0r"
7-yVXOKesag, 240.000, 250.000, "/m/019jd,/m/04rlf,/m/05kq4,/m/0hsrw"
0EdLG2fUxN0, 0.000, 9.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
G7ZksAV4UmY, 30.000, 40.000, "/m/06mb1,/t/dd00038"
JA_8ptQRFMA, 210.000, 220.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
RS4f4OMeD2c, 0.000, 10.000, "/m/0ngt1"
3ZGXTOyXr_Y, 0.000, 10.000, "/m/034srq,/m/05kq4"
wYIX2dMIx2M, 190.000, 200.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
0EdtLbUasUc, 240.000, 250.000, "/m/05kq4,/m/09x0r,/t/dd00129"
eDLgCWI_d64, 90.000, 100.000, "/m/02_41"
1gZ4Ail2oWU, 550.000, 560.000, "/m/015p6,/m/020bb7,/m/03m9d0z,/m/07pggtn,/t/dd00092"
-e4CdZmM9aQ, 30.000, 40.000, "/m/032s66"
41_hW-9u_S0, 30.000, 40.000, "/m/014zdl,/m/04rlf"
E__SrkG0dvQ, 190.000, 200.000, "/m/012n7d,/m/02_41,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/03m9d0z,/t/dd00092"
PWI2JdyJscs, 120.000, 130.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
8y7boHClSQg, 80.000, 90.000, "/m/0ngt1"
OhLyLh4dsas, 8.000, 18.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
40K80HDkBXg, 390.000, 400.000, "/m/032s66"
QkJcQoHn0Fc, 9.000, 19.000, "/m/014zdl,/m/07qsvvw"
xDKXJHsKX80, 120.000, 130.000, "/m/0ngt1"
D003S0gYbLs, 50.000, 60.000, "/m/06mb1,/t/dd00038"
KEyrh92tzfg, 30.000, 40.000, "/m/032s66"
CdK4pmYEdtE, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
6cC37XbJlXQ, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
icLkZJNpins, 310.000, 320.000, "/m/02_41,/m/09x0r"
2InpBNn8wxE, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
in3ALhFgMKM, 100.000, 110.000, "/m/02_41"
3LP8b_3wO2s, 21.000, 31.000, "/m/014zdl,/m/09x0r"
1DS826K4moE, 60.000, 70.000, "/m/02_41,/m/09x0r"
GDKHF5GB-KA, 30.000, 40.000, "/m/034srq,/m/05kq4"
32-HCWZNzBo, 140.000, 150.000, "/m/032s66,/m/04zjc"
21vJj57jhjY, 30.000, 40.000, "/m/06mb1"
0GkJA3wupV4, 20.000, 30.000, "/m/032s66,/m/09x0r"
4yV_I_KsklM, 80.000, 90.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/0k4j"
_y7Kemkdx44, 30.000, 40.000, "/m/014zdl,/m/09x0r"
7WsMZ7N3GzY, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
6nwoSA8Cckg, 310.000, 320.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
9fXlUfl4xDg, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
0BOeMRA404I, 70.000, 80.000, "/m/06mb1,/t/dd00038"
NIbvXr81s9c, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
Ij2Gk2m6VNw, 120.000, 130.000, "/m/032s66"
OJNUI2gQYm4, 140.000, 150.000, "/m/06mb1,/m/0ngt1,/t/dd00038"
8Y_n7gJ6H0g, 320.000, 330.000, "/m/02_41"
ooAOk-0Pq00, 40.000, 50.000, "/m/02_41,/m/06wzb"
20-N0cIGP60, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
KyAynZQ1_O8, 40.000, 50.000, "/m/032s66,/m/073cg4"
3ytBNRXcnJs, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
CxrMIFiGn2Q, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
A9LMFI-hq2M, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
1Z2fm2uc6VU, 20.000, 30.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
OMClEuF7H4c, 110.000, 120.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
H-2MBLv7fes, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
CQHo6oN4FFw, 21.000, 31.000, "/m/014zdl,/m/09x0r"
PjbxRjKvzw4, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Av4DocCLGJk, 390.000, 400.000, "/m/032s66,/m/04zjc"
8jlzOee-8ZI, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
U7-TrgdmQCk, 40.000, 50.000, "/m/032s66"
_NTG0wBBBK8, 30.000, 40.000, "/m/014zdl,/m/09x0r"
3hQMceILMgk, 50.000, 60.000, "/m/06mb1,/t/dd00038"
3y5ukVqPstI, 80.000, 90.000, "/m/032s66,/m/04zjc"
QGC2naSoM7s, 560.000, 570.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
AkOjMtb_hVs, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
eqcdsdLz954, 21.000, 31.000, "/m/014zdl,/m/07qsvvw"
0DixzJEVelg, 340.000, 350.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
3XN92m4F9tU, 160.000, 170.000, "/m/032s66,/m/09x0r,/t/dd00126"
20hBZ9fLkq4, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
TlaWLpeSLys, 0.000, 10.000, "/m/032s66,/m/04zjc"
T1cnbQf9A3M, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
F56O-IXyI2k, 550.000, 560.000, "/m/032s66,/m/04zjc"
AJsfPvPZyQ4, 30.000, 40.000, "/m/019jd,/m/05kq4,/m/09x0r"
58C0qIzwjk8, 30.000, 40.000, "/m/034srq,/m/04rlf,/m/05kq4,/m/09x0r"
2IYfxmCUKEs, 30.000, 40.000, "/m/06mb1,/t/dd00038"
2kx9Qx-W_Zs, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
b9IR8SObuCY, 14.000, 24.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
6atfbaRh6Xk, 30.000, 40.000, "/m/06mb1,/t/dd00038"
bD9sR6KTOKg, 23.000, 33.000, "/m/014zdl,/m/09x0r"
LqbDmX3Ja5w, 100.000, 110.000, "/m/05kq4,/m/09x0r"
9dAgaXnseC4, 80.000, 90.000, "/m/06mb1"
J4APohKS6WA, 30.000, 40.000, "/m/06mb1,/t/dd00038"
SzJCZrz9N8o, 30.000, 40.000, "/m/05kq4"
lgNDjipK1_s, 380.000, 390.000, "/m/09x0r,/m/0ngt1"
M37pCjOZLQ4, 300.000, 310.000, "/m/032s66,/m/04zjc"
FjA2rwgOFl0, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
ltPqAXjtF38, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
DhYxu2t7LYs, 260.000, 270.000, "/m/032s66"
ElJJN0CaDqE, 30.000, 40.000, "/m/032s66"
n_I00vW7YxE, 30.000, 40.000, "/m/02_41,/m/03m9d0z"
1rre7hp7g7k, 30.000, 40.000, "/m/014zdl"
cOdBleff2sI, 0.000, 10.000, "/m/014zdl"
KRcUZmr9Q34, 28.000, 38.000, "/m/014zdl,/m/019jd,/m/07yv9,/m/09x0r"
7xhAIS7hc14, 0.000, 7.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
FAD8Vg3EOyc, 10.000, 20.000, "/m/032s66"
9UTFqFxAOiU, 3.000, 13.000, "/m/014zdl,/m/04rlf"
BnNNmnhU_uo, 110.000, 120.000, "/m/03m9d0z"
4b2D_WGY8WY, 80.000, 90.000, "/m/032s66"
Pw9ltn1Jt2Y, 180.000, 190.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
8AUjjaMvxdw, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
96vJVr5yb_k, 30.000, 40.000, "/m/03m9d0z,/m/0838f,/t/dd00092"
Y6E4RDHkSCM, 50.000, 60.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
2pYiCVsb9vs, 8.000, 18.000, "/m/03m9d0z,/t/dd00092"
HBgFODWGn2E, 290.000, 300.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Bs4Usd4o_-c, 30.000, 40.000, "/m/032s66,/m/04zjc"
aBt4DXhVcY0, 28.000, 38.000, "/m/014zdl,/m/09x0r"
JQn9vuTb1VY, 220.000, 230.000, "/m/032s66"
Wli8VORg4kE, 100.000, 110.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
H3LjUOnrsgI, 2.000, 12.000, "/m/014zdl,/m/07qsvvw"
ACOHx6UdtVc, 540.000, 550.000, "/m/02z32qm,/m/032s66,/m/04rlf,/m/09x0r"
KHtiuxSR_xI, 210.000, 220.000, "/m/05kq4"
8ythZWCFVFk, 360.000, 370.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
IVwuBCxPigM, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
8tUBzLupnSs, 260.000, 270.000, "/m/014zdl"
cpbPfVrhoUk, 0.000, 10.000, "/m/02_41,/m/03m9d0z"
GQtIANpswgE, 28.000, 38.000, "/m/032s66,/m/04zjc"
6K4WjYr9n7M, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
52a0p4cl3Kg, 0.000, 9.000, "/m/06mb1"
0ygSi7-4Uq8, 22.000, 32.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
Bdb6Do_z320, 30.000, 40.000, "/m/06mb1,/t/dd00038"
980gUFGMSbg, 310.000, 320.000, "/m/032s66"
2GYE-Tl5CJk, 0.000, 8.000, "/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
cJ6LJWv_EDs, 23.000, 33.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
9-Yp6ovBrW8, 100.000, 110.000, "/m/02_41,/m/032s66"
PWaXDK-e87Q, 30.000, 40.000, "/m/06mb1,/t/dd00038"
UwWKwrActJ0, 9.000, 19.000, "/m/014zdl,/m/07qsvvw,/m/07yv9,/m/09x0r,/m/0k4j"
AFTXnY4zxTg, 0.000, 8.000, "/m/014zdl"
0uPTYTD-zKE, 11.000, 21.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
7i9EOPaSOns, 120.000, 130.000, "/m/06mb1,/t/dd00038"
IzP_pxpw5Dg, 500.000, 510.000, "/m/032s66,/m/04zjc"
Ye3GJf9Qte4, 330.000, 340.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
CzkkXD2fTvU, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/09x0r"
DeeyaDOkPuE, 0.000, 3.000, "/m/032s66,/m/04zjc"
Df9Ej08lZJA, 50.000, 60.000, "/m/032s66"
CRPti13MTqc, 10.000, 20.000, "/m/02_41,/m/07yv9"
iCago2vEH1E, 30.000, 40.000, "/m/02_41,/m/09x0r"
1S2BISM1lrw, 0.000, 4.000, "/m/014zdl,/m/07qsvvw"
ZmiAOO9DpMg, 20.000, 30.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
enoVgMfeMMM, 0.000, 9.000, "/m/014zdl"
CYZ8TrVcthM, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
1E1YSMLPU0E, 0.000, 9.000, "/m/014zdl"
HQXHQqMqG3Y, 130.000, 140.000, "/m/032s66,/m/04rlf"
Tru5htb-RUw, 30.000, 40.000, "/m/014zdl,/m/07qsvvw"
0i9Iav5d0uc, 10.000, 20.000, "/m/02_41"
5roqeUM4ZDM, 40.000, 50.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
CKq3HF1HUB8, 10.000, 20.000, "/m/05kq4,/m/09x0r"
1CtHakOLTcw, 450.000, 460.000, "/m/032s66,/m/04zjc"
0SA-aOKsd40, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
MCdiTPJX7GI, 20.000, 30.000, "/m/032s66"
G03wtNUU6sI, 20.000, 30.000, "/m/032s66,/m/04zjc"
X8loprOiiso, 90.000, 100.000, "/m/05kq4,/m/09x0r"
lF3BmRUYqsM, 60.000, 70.000, "/m/02_41"
HeSIfZ3sRU8, 40.000, 50.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
25zovH3Djgw, 23.000, 33.000, "/m/06mb1,/t/dd00038"
BSPnp8sKxMo, 0.000, 8.000, "/m/014zdl"
HECfLr15Wu0, 30.000, 40.000, "/m/05kq4"
AgwTfNFeW0w, 270.000, 280.000, "/m/032s66"
4quR8wm-wiI, 380.000, 390.000, "/m/02_41,/m/03m9d0z"
KCcVBb6o-u0, 340.000, 350.000, "/m/032s66"
Yf9ufRWS-YQ, 150.000, 160.000, "/m/04_sv,/m/06mb1,/m/07yv9,/m/09x0r"
DWL-afQMIXY, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
XNqqz8MJjOE, 280.000, 290.000, "/m/02_41,/m/09x0r"
39Hip1xtDpg, 30.000, 40.000, "/m/034srq,/m/05kq4"
XGENa_eNjU8, 390.000, 400.000, "/m/014zdl"
GW5BbL0XSO4, 30.000, 40.000, "/m/02_41"
3zjEv0432zQ, 480.000, 490.000, "/m/032s66,/m/09x0r"
En9oYACag-I, 0.000, 8.000, "/m/014zdl,/m/07qsvvw"
LRKSsyksdok, 190.000, 200.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
GKd-vFn16CY, 100.000, 110.000, "/m/032s66,/m/04rlf"
6znlAQPbvak, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
IEbtriu10Oo, 100.000, 110.000, "/m/032s66,/m/073cg4"
4negcLvXq8A, 23.000, 33.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
-ibrw-pTMUA, 0.000, 10.000, "/m/034srq,/m/05kq4"
KrTNrvje1bs, 9.000, 19.000, "/m/032s66,/m/0_1c"
s1_cBG-gzWg, 10.000, 20.000, "/m/02_41,/m/09x0r"
4jLTh0lPyT4, 30.000, 40.000, "/m/014zdl,/m/04rlf"
QCMNBcgmRn4, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
123lffUmAqg, 10.000, 20.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
0sz1ZOvAlfA, 70.000, 80.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
j1tKpfWDHaY, 0.000, 10.000, "/m/0ngt1"
BxZDM450Nac, 30.000, 40.000, "/m/032s66,/m/04zjc"
IYKUWOZjitk, 80.000, 90.000, "/m/06mb1,/m/09x0r"
2XWxixKJW3M, 330.000, 340.000, "/m/03m9d0z,/t/dd00092"
J2Wx118VUHQ, 30.000, 40.000, "/m/04rlf,/m/06mb1,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00134"
3LX7969eCNE, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/t/dd00092"
IQGE14m-HyY, 160.000, 170.000, "/m/06mb1"
BUnj0cbHm4s, 20.000, 30.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
e7sm8YqtceQ, 50.000, 60.000, "/m/02_41"
RfCI0XPMXEA, 30.000, 40.000, "/m/04rlf,/m/05kq4,/m/09x0r,/t/dd00129"
xXMmjcw5wro, 340.000, 350.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
AIvFwTnaNck, 7.000, 17.000, "/m/05kq4,/m/09x0r"
BBekupvkuxQ, 0.000, 8.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
Sq32Un3LAqc, 30.000, 40.000, "/m/032s66,/m/0_1c"
3d5tPNd4Olk, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
VTOD1lan9oc, 0.000, 10.000, "/m/06mb1"
5cqHpJB9hi4, 30.000, 40.000, "/m/032s66,/m/0_1c"
7GecidzSbeI, 2.000, 12.000, "/m/014zdl,/m/07qsvvw"
7w5LrFx-wdY, 50.000, 60.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
RzJSMAJ9fGc, 130.000, 140.000, "/m/02_41"
U2cRolifTrc, 480.000, 490.000, "/m/02_41,/m/053hz1,/m/09x0r"
3vyIRrllqow, 0.000, 4.000, "/m/06mb1,/m/07r10fb"
XSisvSyDM3I, 340.000, 350.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
HMN5iJR_HCk, 25.000, 35.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
O5tfy0oHcpM, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
I6kudReYug4, 20.000, 30.000, "/m/014zdl,/m/09x0r"
OkX7ZwLvnzA, 180.000, 190.000, "/m/032s66,/m/073cg4"
OmgC_AYLtsk, 320.000, 330.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
9teLaXzrNv8, 0.000, 10.000, "/m/03m9d0z,/m/04_sv,/m/07yv9"
Og8CwdXow1s, 0.000, 10.000, "/m/014zdl,/m/09x0r"
2VViwUtqduk, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
8Aw6ShgCPIM, 12.000, 22.000, "/m/06mb1"
3y06nE4kmWg, 40.000, 50.000, "/m/019jd,/m/03m9d0z,/m/07yv9,/m/09x0r,/m/0hsrw"
0cCcJhTRH0w, 19.000, 29.000, "/m/034srq,/m/05kq4,/t/dd00092"
A44CESx9yR8, 40.000, 50.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
6UGBghRQcH0, 30.000, 40.000, "/m/06mb1,/t/dd00038"
X2eUFkBHUBw, 0.000, 6.000, "/m/014zdl"
2Gm8ZT0c2zQ, 4.000, 14.000, "/m/014zdl,/m/07qsvvw"
4fnrM2OFC8A, 30.000, 40.000, "/m/06mb1"
Rsm7jELcNTs, 250.000, 260.000, "/m/02_41"
OaEVzIzkKSI, 20.000, 30.000, "/m/032s66"
Qs1hOGSjrpc, 30.000, 40.000, "/m/06mb1"
ARFhbyjZASc, 260.000, 270.000, "/m/032s66"
Kwc5cU4jDs8, 220.000, 230.000, "/m/06mb1"
B9VzIt3FN4o, 180.000, 190.000, "/m/032s66"
62IE33WcUms, 560.000, 570.000, "/m/034srq,/m/05kq4"
FnOapzJmIMw, 390.000, 400.000, "/m/06mb1,/t/dd00038"
1C9KYqDMdAs, 6.000, 16.000, "/m/06mb1"
Thgx77uFDN8, 340.000, 350.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
EoVFr7hOef8, 11.000, 21.000, "/m/014zdl"
59aVtYM8k-4, 7.000, 17.000, "/m/014zdl,/m/07qsvvw"
6q2i7yB1BbM, 130.000, 140.000, "/m/032s66,/m/04zjc"
I2cklscs7hU, 30.000, 40.000, "/m/034srq,/m/05kq4"
Hu3oCGY98pM, 50.000, 60.000, "/m/06mb1,/t/dd00038"
F_hs4d-wyZM, 540.000, 550.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
0cccxpIx08w, 20.000, 30.000, "/m/032s66,/m/09x0r"
WQ7lN9wcDgU, 30.000, 40.000, "/m/034srq,/m/05kq4,/m/09x0r"
PGCnz5Wb_4U, 30.000, 40.000, "/m/02_41"
7jWKWSzuyBg, 10.000, 20.000, "/m/03m9d0z"
Abl3aJaUJ_g, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
NnDaIk0xIMU, 10.000, 20.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038,/t/dd00092"
RPPmr9Ne0rI, 210.000, 220.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/m/05kq4,/t/dd00092"
93ppeYv4ZuQ, 30.000, 40.000, "/m/014zdl,/m/09x0r"
Ceuxq-A2rBU, 30.000, 40.000, "/m/014zdl,/m/04rlf"
-5weqk40jaI, 17.000, 27.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
Lxsl_9XeVr0, 520.000, 530.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
FsZXOP_VLY0, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
VAU6QlMHatU, 9.000, 19.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
cZ3ymA6PSlY, 30.000, 40.000, "/m/014zdl"
QJDQ-sAnnW0, 20.000, 30.000, "/m/032s66,/m/04zjc"
NQ4TSsxbRuQ, 30.000, 40.000, "/m/032s66,/m/0_1c"
04AaBLJbGh8, 60.000, 70.000, "/m/03m9d0z,/m/07yv9"
TbeTIKRkSQ0, 490.000, 500.000, "/m/034srq,/m/05kq4"
-BPxYc16VZ4, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
